2025_07_29_07_12_06_L_001.csv,ブーム:,L,穿孔No.:,1,ビット径[mm]:,75,ストローク:,ショート,ドリフタ種類:,HD220,,,,,,,,,,,,,,,,,,,,,,,
シーケンス番号,時,分,秒,ミリ秒,穿孔長,穿孔速度,打撃圧,回転圧,フィード圧,打撃数,のみ継ぎ No.,穿孔エネルギー,穿孔No.,X(m),Y(m),Z:標高(m),x:TD(m),y:CL離(m),z:SL離(m),H:方位角(Deg),V:鉛直角(Deg),h:水平さし角(Deg),v:鉛直さし角(Deg),予備フィールド1,予備フィールド2,予備フィールド3,予備フィールド4,予備フィールド5,予備フィールド6,予備フィールド7,予備フィールド8,予備フィールド9,予備フィールド10
4638,9,18,40,353,30.015,1.126,14.5,8.8,4.1,0,8,76.5,1455,-34521.277,33250.809,54.15,3863.466,-0.314,5.657,42.3514,79.7848,-2.5216,10.2152,,1,1,3866,,,,,,
4639,9,18,40,553,30.024,1.491,14.5,8.3,4.2,0,8,58.8,1455,-34521.234,33250.845,54.165,3863.41,-0.319,5.671,42.3362,79.7433,-2.5369,10.2567,,1,1,3866,,,,,,
4640,9,18,40,753,30.029,1.186,14.5,7.3,4.6,0,8,80.1,1455,-34521.234,33250.845,54.165,3863.41,-0.319,5.671,42.3362,79.7433,-2.5369,10.2567,,1,1,3866,,,,,,
4641,9,18,40,953,30.038,1.491,14.3,8.5,4.3,0,8,58.4,1455,-34521.234,33250.845,54.165,3863.41,-0.319,5.671,42.3362,79.7433,-2.5369,10.2567,,1,1,3866,,,,,,
4642,9,18,41,173,30.046,1.475,14.3,8.7,4,0,8,55.5,1455,-34521.234,33250.845,54.165,3863.41,-0.319,5.671,42.3362,79.7433,-2.5369,10.2567,,1,1,3866,,,,,,
4643,9,18,41,393,30.05,1.202,14.4,7.5,4.5,0,8,76.3,1455,-34521.234,33250.845,54.165,3863.41,-0.319,5.671,42.3362,79.7433,-2.5369,10.2567,,1,1,3866,,,,,,
4644,9,18,41,593,30.057,1.582,14.4,8.4,4.3,0,8,55.6,1455,-34521.234,33250.845,54.165,3863.41,-0.319,5.671,42.3362,79.7433,-2.5369,10.2567,,1,1,3866,,,,,,
4645,9,18,41,793,30.065,1.46,14.4,7.7,4.7,0,8,66.6,1455,-34521.234,33250.845,54.165,3863.41,-0.319,5.671,42.3362,79.7433,-2.5369,10.2567,,1,1,3866,,,,,,
4646,9,18,41,993,30.071,1.262,14.4,7.4,4.8,0,8,78.6,1455,-34521.234,33250.845,54.165,3863.41,-0.319,5.671,42.3362,79.7433,-2.5369,10.2567,,1,1,3866,,,,,,
4647,9,18,42,193,30.079,1.597,14.5,8.2,4.4,0,8,57,1455,-34521.215,33250.87,54.172,3863.379,-0.315,5.679,42.3454,79.721,-2.5277,10.279,,1,1,3866,,,,,,
4648,9,18,42,393,30.085,1.384,14.5,7,4.6,0,8,68.9,1455,-34521.215,33250.87,54.172,3863.379,-0.315,5.679,42.3454,79.721,-2.5277,10.279,,1,1,3866,,,,,,
4649,9,18,42,594,30.09,1.171,14.5,7.7,4.5,0,8,79.9,1455,-34521.215,33250.87,54.172,3863.379,-0.315,5.679,42.3454,79.721,-2.5277,10.279,,1,1,3866,,,,,,
4650,9,18,42,793,30.099,1.536,14.5,8.7,4,0,8,54.3,1455,-34521.215,33250.87,54.172,3863.379,-0.315,5.679,42.3454,79.721,-2.5277,10.279,,1,1,3866,,,,,,
4651,9,18,42,993,30.104,1.308,14.5,7.4,4.7,0,8,74.4,1455,-34521.188,33250.881,54.181,3863.352,-0.326,5.687,42.3318,79.7044,-2.5413,10.2956,,1,1,3866,,,,,,
4652,9,18,43,193,30.11,1.338,14.4,8,4.5,0,8,69.5,1455,-34521.188,33250.881,54.181,3863.352,-0.326,5.687,42.3318,79.7044,-2.5413,10.2956,,1,1,3866,,,,,,
4653,9,18,43,393,30.118,1.521,14.4,8.4,4.3,0,8,57.2,1455,-34521.188,33250.881,54.181,3863.352,-0.326,5.687,42.3318,79.7044,-2.5413,10.2956,,1,1,3866,,,,,,
4654,9,18,43,593,30.124,1.247,14.4,6.8,4.7,0,8,77.1,1455,-34521.188,33250.881,54.181,3863.352,-0.326,5.687,42.3318,79.7044,-2.5413,10.2956,,1,1,3866,,,,,,
4655,9,18,43,793,30.131,1.415,14.4,8.6,4.2,0,8,61.3,1455,-34521.188,33250.881,54.181,3863.352,-0.326,5.687,42.3318,79.7044,-2.5413,10.2956,,1,1,3866,,,,,,
4656,9,18,43,993,30.138,1.384,14.5,6.9,4.8,0,8,71.4,1455,-34521.188,33250.881,54.181,3863.352,-0.326,5.687,42.3318,79.7044,-2.5413,10.2956,,1,1,3866,,,,,,
4657,9,18,44,193,30.143,1.278,14.5,7.7,4.5,0,8,73.9,1455,-34521.188,33250.881,54.181,3863.352,-0.326,5.687,42.3318,79.7044,-2.5413,10.2956,,1,1,3866,,,,,,
4658,9,18,44,393,30.15,1.445,14.5,8.2,4.4,0,8,62.7,1455,-34521.188,33250.881,54.181,3863.352,-0.326,5.687,42.3318,79.7044,-2.5413,10.2956,,1,1,3866,,,,,,
4659,9,18,44,593,30.156,1.126,14.5,7.4,4.7,0,8,87.1,1455,-34521.174,33250.908,54.192,3863.323,-0.317,5.698,42.3509,79.6342,-2.5221,10.3658,,1,1,3866,,,,,,
4660,9,18,44,794,30.161,1.308,14.4,7.6,4.6,0,8,72.7,1455,-34521.174,33250.908,54.192,3863.323,-0.317,5.698,42.3509,79.6342,-2.5221,10.3658,,1,1,3866,,,,,,
4661,9,18,44,993,30.17,1.46,14.4,7.7,4.6,0,8,63.6,1455,-34521.174,33250.908,54.192,3863.323,-0.317,5.698,42.3509,79.6342,-2.5221,10.3658,,1,1,3866,,,,,,
4662,9,18,45,193,30.174,1.202,14.4,7.1,4.8,0,8,81.4,1455,-34521.174,33250.908,54.192,3863.323,-0.317,5.698,42.3509,79.6342,-2.5221,10.3658,,1,1,3866,,,,,,
4663,9,18,45,393,30.182,1.445,14.4,8.1,4.5,0,8,64.9,1455,-34521.174,33250.908,54.192,3863.323,-0.317,5.698,42.3509,79.6342,-2.5221,10.3658,,1,1,3866,,,,,,
4664,9,18,45,614,30.189,1.369,14.4,6.6,4.9,0,8,74,1455,-34521.174,33250.908,54.192,3863.323,-0.317,5.698,42.3509,79.6342,-2.5221,10.3658,,1,1,3866,,,,,,
4665,9,18,45,833,30.195,1.171,14.5,7.3,4.8,0,8,85,1455,-34521.174,33250.908,54.192,3863.323,-0.317,5.698,42.3509,79.6342,-2.5221,10.3658,,1,1,3866,,,,,,
4666,9,18,46,34,30.203,1.536,14.5,8.2,4.5,0,8,61.3,1455,-34521.174,33250.908,54.192,3863.323,-0.317,5.698,42.3509,79.6342,-2.5221,10.3658,,1,1,3866,,,,,,
4667,9,18,46,234,30.209,1.186,14.5,7.5,4.5,0,8,78.2,1455,-34521.145,33250.928,54.183,3863.289,-0.323,5.689,42.3273,79.7402,-2.5458,10.2598,,1,1,3866,,,,,,
4668,9,18,46,433,30.216,1.278,14.5,7.7,4.5,0,8,73.7,1455,-34521.145,33250.928,54.183,3863.289,-0.323,5.689,42.3273,79.7402,-2.5458,10.2598,,1,1,3866,,,,,,
4669,9,18,46,633,30.223,1.43,14.5,8.4,4.1,0,8,59.8,1455,-34521.145,33250.928,54.183,3863.289,-0.323,5.689,42.3273,79.7402,-2.5458,10.2598,,1,1,3866,,,,,,
4670,9,18,46,833,30.228,1.08,14.4,6.7,5,0,8,95.5,1455,-34521.145,33250.928,54.183,3863.289,-0.323,5.689,42.3273,79.7402,-2.5458,10.2598,,1,1,3866,,,,,,
4671,9,18,47,33,30.237,1.247,14.4,8.5,4.4,0,8,71.7,1455,-34521.145,33250.928,54.183,3863.289,-0.323,5.689,42.3273,79.7402,-2.5458,10.2598,,1,1,3866,,,,,,
4672,9,18,47,233,30.243,1.354,14.4,7.2,4.7,0,8,71.2,1455,-34521.124,33250.942,54.196,3863.264,-0.328,5.703,42.3347,79.7004,-2.5384,10.2996,,1,1,3866,,,,,,
4673,9,18,47,433,30.248,1.232,14.4,7.5,4.8,0,8,80.2,1455,-34521.124,33250.942,54.196,3863.264,-0.328,5.703,42.3347,79.7004,-2.5384,10.2996,,1,1,3866,,,,,,
4674,9,18,47,633,30.255,1.46,14.4,8.2,4.7,0,8,66.5,1455,-34521.124,33250.942,54.196,3863.264,-0.328,5.703,42.3347,79.7004,-2.5384,10.2996,,1,1,3866,,,,,,
4675,9,18,47,834,30.259,1.019,14.5,6.8,5.1,0,8,103.7,1455,-34521.124,33250.942,54.196,3863.264,-0.328,5.703,42.3347,79.7004,-2.5384,10.2996,,1,1,3866,,,,,,
4676,9,18,48,33,30.264,1.034,14.5,7,5,0,8,101.1,1455,-34521.124,33250.942,54.196,3863.264,-0.328,5.703,42.3347,79.7004,-2.5384,10.2996,,1,1,3866,,,,,,
4677,9,18,48,233,30.273,1.262,14.5,7,4.8,0,8,79.5,1455,-34521.124,33250.942,54.196,3863.264,-0.328,5.703,42.3347,79.7004,-2.5384,10.2996,,1,1,3866,,,,,,
4678,9,18,48,433,30.277,1.095,14.5,6.4,5.2,0,8,98.5,1455,-34521.124,33250.942,54.196,3863.264,-0.328,5.703,42.3347,79.7004,-2.5384,10.2996,,1,1,3866,,,,,,
4679,9,18,48,633,30.282,1.278,14.5,7.5,4.6,0,8,75.2,1455,-34521.124,33250.942,54.196,3863.264,-0.328,5.703,42.3347,79.7004,-2.5384,10.2996,,1,1,3866,,,,,,
4680,9,18,48,853,30.288,1.126,14.5,6.8,4.9,0,8,90.2,1455,-34521.103,33250.959,54.199,3863.236,-0.331,5.705,42.3274,79.739,-2.5457,10.261,,1,1,3866,,,,,,
4681,9,18,49,53,30.294,1.019,14.6,6.9,5,0,8,102.4,1455,-34521.103,33250.959,54.199,3863.236,-0.331,5.705,42.3274,79.739,-2.5457,10.261,,1,1,3866,,,,,,
4682,9,18,49,253,30.299,1.247,14.5,8.3,4.4,0,8,74,1455,-34521.103,33250.959,54.199,3863.236,-0.331,5.705,42.3274,79.739,-2.5457,10.261,,1,1,3866,,,,,,
4683,9,18,49,454,30.306,1.126,14.5,7.1,4.7,0,8,87.6,1455,-34521.103,33250.959,54.199,3863.236,-0.331,5.705,42.3274,79.739,-2.5457,10.261,,1,1,3866,,,,,,
4684,9,18,49,653,30.31,1.019,14.5,7.6,4.7,0,8,95.3,1455,-34521.103,33250.959,54.199,3863.236,-0.331,5.705,42.3274,79.739,-2.5457,10.261,,1,1,3866,,,,,,
4685,9,18,49,853,30.319,1.354,14.5,8,4.4,0,8,67.7,1455,-34521.103,33250.959,54.199,3863.236,-0.331,5.705,42.3274,79.739,-2.5457,10.261,,1,1,3866,,,,,,
4686,9,18,50,53,30.324,1.278,14.4,7.8,4.4,0,8,70,1455,-34521.103,33250.959,54.199,3863.236,-0.331,5.705,42.3274,79.739,-2.5457,10.261,,1,1,3866,,,,,,
4687,9,18,50,253,30.33,1.217,14.3,7.6,4.7,0,8,78.3,1455,-34521.103,33250.959,54.199,3863.236,-0.331,5.705,42.3274,79.739,-2.5457,10.261,,1,1,3866,,,,,,
4688,9,18,50,454,30.337,1.399,14.4,8.7,4.5,0,8,65.8,1455,-34521.094,33250.981,54.207,3863.214,-0.321,5.714,42.3621,79.7372,-2.511,10.2628,,1,1,3866,,,,,,
4689,9,18,50,673,30.342,1.126,14.4,7,4.7,0,8,86,1455,-34521.094,33250.981,54.207,3863.214,-0.321,5.714,42.3621,79.7372,-2.511,10.2628,,1,1,3866,,,,,,
4690,9,18,50,873,30.349,1.323,14.4,7.6,4.7,0,8,73.4,1455,-34521.094,33250.981,54.207,3863.214,-0.321,5.714,42.3621,79.7372,-2.511,10.2628,,1,1,3866,,,,,,
4691,9,18,51,73,30.359,1.673,14.4,7.5,4.5,0,8,55.4,1455,-34521.094,33250.981,54.207,3863.214,-0.321,5.714,42.3621,79.7372,-2.511,10.2628,,1,1,3866,,,,,,
4692,9,18,51,274,30.363,1.308,14.5,6.3,4.6,0,8,73.9,1455,-34521.069,33251,54.205,3863.183,-0.325,5.711,42.3332,79.6937,-2.5398,10.3063,,1,1,3866,,,,,,
4693,9,18,51,474,30.373,1.673,14.6,7.7,4.6,0,8,57.4,1455,-34521.069,33251,54.205,3863.183,-0.325,5.711,42.3332,79.6937,-2.5398,10.3063,,1,1,3866,,,,,,
4694,9,18,51,674,30.381,1.643,14.6,7.2,4.7,0,8,59.9,1455,-34521.069,33251,54.205,3863.183,-0.325,5.711,42.3332,79.6937,-2.5398,10.3063,,1,1,3866,,,,,,
4695,9,18,51,873,30.387,1.658,14.5,7.7,4.6,0,8,58,1455,-34521.069,33251,54.205,3863.183,-0.325,5.711,42.3332,79.6937,-2.5398,10.3063,,1,1,3866,,,,,,
4696,9,18,52,73,30.394,1.445,14.4,7.5,4.6,0,8,65.4,1455,-34521.039,33251.021,54.2,3863.148,-0.332,5.706,42.3318,79.821,-2.5413,10.179,,1,1,3866,,,,,,
4697,9,18,52,274,30.401,1.217,14.4,7.1,4.9,0,8,82.9,1455,-34521.039,33251.021,54.2,3863.148,-0.332,5.706,42.3318,79.821,-2.5413,10.179,,1,1,3866,,,,,,
4698,9,18,52,474,30.406,1.278,14.4,7.7,4.5,0,8,72.4,1455,-34521.039,33251.021,54.2,3863.148,-0.332,5.706,42.3318,79.821,-2.5413,10.179,,1,1,3866,,,,,,
4699,9,18,52,674,30.412,1.262,14.3,7.8,4.7,0,8,75,1455,-34521.039,33251.021,54.2,3863.148,-0.332,5.706,42.3318,79.821,-2.5413,10.179,,1,1,3866,,,,,,
4700,9,18,52,873,30.417,1.141,14.4,7.7,4.7,0,8,84.5,1455,-34521.039,33251.021,54.2,3863.148,-0.332,5.706,42.3318,79.821,-2.5413,10.179,,1,1,3866,,,,,,
4701,9,18,53,93,30.421,0.973,14.3,8.2,4.5,0,8,94.3,1455,-34521.039,33251.021,54.2,3863.148,-0.332,5.706,42.3318,79.821,-2.5413,10.179,,1,1,3866,,,,,,
4702,9,18,53,293,30.428,1.126,14.4,7.2,4.8,0,8,86.7,1455,-34521.039,33251.021,54.2,3863.148,-0.332,5.706,42.3318,79.821,-2.5413,10.179,,1,1,3866,,,,,,
4703,9,18,53,493,30.433,1.034,14.4,6.8,5.1,0,8,100.7,1455,-34521.039,33251.021,54.2,3863.148,-0.332,5.706,42.3318,79.821,-2.5413,10.179,,1,1,3866,,,,,,
4704,9,18,53,693,30.438,1.323,14.5,8,4.6,0,8,71.4,1455,-34521.021,33251.034,54.212,3863.126,-0.335,5.718,42.3238,79.7961,-2.5492,10.2039,,1,1,3866,,,,,,
4705,9,18,53,913,30.444,1.065,14.5,7.3,4.8,0,8,94.1,1455,-34521.021,33251.034,54.212,3863.126,-0.335,5.718,42.3238,79.7961,-2.5492,10.2039,,1,1,3866,,,,,,
4706,9,18,54,113,30.448,0.943,14.5,6.9,4.5,0,8,99.7,1455,-34521.021,33251.034,54.212,3863.126,-0.335,5.718,42.3238,79.7961,-2.5492,10.2039,,1,1,3866,,,,,,
4707,9,18,54,313,30.455,1.262,14.5,8.4,4.4,0,8,72.3,1455,-34521.021,33251.034,54.212,3863.126,-0.335,5.718,42.3238,79.7961,-2.5492,10.2039,,1,1,3866,,,,,,
4708,9,18,54,513,30.462,1.262,14.5,7.5,4.6,0,8,76.1,1455,-34521.021,33251.034,54.212,3863.126,-0.335,5.718,42.3238,79.7961,-2.5492,10.2039,,1,1,3866,,,,,,
4709,9,18,54,754,30.466,0.958,14.5,7.5,4.5,0,8,96.9,1455,-34521.021,33251.034,54.212,3863.126,-0.335,5.718,42.3238,79.7961,-2.5492,10.2039,,1,1,3866,,,,,,
4710,9,18,54,953,30.474,1.354,14.5,7.8,4.5,0,8,69.6,1455,-34521.021,33251.034,54.212,3863.126,-0.335,5.718,42.3238,79.7961,-2.5492,10.2039,,1,1,3866,,,,,,
4711,9,18,55,153,30.483,1.445,14.5,7.6,4.5,0,8,64.2,1455,-34521.021,33251.034,54.212,3863.126,-0.335,5.718,42.3238,79.7961,-2.5492,10.2039,,1,1,3866,,,,,,
4712,9,18,55,353,30.487,1.445,14.4,8.2,4.5,0,8,63.2,1455,-34521.021,33251.034,54.212,3863.126,-0.335,5.718,42.3238,79.7961,-2.5492,10.2039,,1,1,3866,,,,,,
4713,9,18,55,554,30.495,1.46,14.4,7.2,5,0,8,69.4,1455,-34520.999,33251.054,54.213,3863.096,-0.336,5.719,42.3438,79.8263,-2.5292,10.1737,,1,1,3866,,,,,,
4714,9,18,55,753,30.501,1.293,14.3,7,4.9,0,8,77.7,1455,-34520.999,33251.054,54.213,3863.096,-0.336,5.719,42.3438,79.8263,-2.5292,10.1737,,1,1,3866,,,,,,
4715,9,18,55,973,30.505,1.126,14.4,7.7,4.8,0,8,87.4,1455,-34520.999,33251.054,54.213,3863.096,-0.336,5.719,42.3438,79.8263,-2.5292,10.1737,,1,1,3866,,,,,,
4716,9,18,56,173,30.512,1.141,14.5,7.8,4.5,0,8,81.6,1455,-34520.999,33251.054,54.213,3863.096,-0.336,5.719,42.3438,79.8263,-2.5292,10.1737,,1,1,3866,,,,,,
4717,9,18,56,373,30.516,1.019,14.5,6.7,4.9,0,8,99.4,1455,-34520.984,33251.069,54.233,3863.074,-0.337,5.739,42.3135,79.7158,-2.5595,10.2842,,1,1,3866,,,,,,
4718,9,18,56,633,30.523,1.019,14.5,8.5,4.4,0,8,88.5,1455,-34520.984,33251.069,54.233,3863.074,-0.337,5.739,42.3135,79.7158,-2.5595,10.2842,,1,1,3866,,,,,,
4719,9,18,56,833,30.53,1.262,14.5,7.5,4.6,0,8,75.1,1455,-34520.984,33251.069,54.233,3863.074,-0.337,5.739,42.3135,79.7158,-2.5595,10.2842,,1,1,3866,,,,,,
4720,9,18,57,33,30.534,0.973,14.5,7.2,4.8,0,8,101.5,1455,-34520.984,33251.069,54.233,3863.074,-0.337,5.739,42.3135,79.7158,-2.5595,10.2842,,1,1,3866,,,,,,
4721,9,18,57,253,30.54,1.293,14.5,8.5,4.2,0,8,67.9,1455,-34520.984,33251.069,54.233,3863.074,-0.337,5.739,42.3135,79.7158,-2.5595,10.2842,,1,1,3866,,,,,,
4722,9,18,57,453,30.545,1.156,14.6,7.3,4.4,0,8,79.6,1455,-34520.984,33251.069,54.233,3863.074,-0.337,5.739,42.3135,79.7158,-2.5595,10.2842,,1,1,3866,,,,,,
4723,9,18,57,693,30.551,0.852,14.5,7.1,4.9,0,8,119.6,1455,-34520.984,33251.069,54.233,3863.074,-0.337,5.739,42.3135,79.7158,-2.5595,10.2842,,1,1,3866,,,,,,
4724,9,18,57,893,30.556,1.186,14.4,8.6,4.4,0,8,76.2,1455,-34520.984,33251.069,54.233,3863.074,-0.337,5.739,42.3135,79.7158,-2.5595,10.2842,,1,1,3866,,,,,,
4725,9,18,58,93,30.563,1.171,14.4,7.2,4.7,0,8,82,1455,-34520.984,33251.069,54.233,3863.074,-0.337,5.739,42.3135,79.7158,-2.5595,10.2842,,1,1,3866,,,,,,
4726,9,18,58,293,30.57,1.186,14.5,8.1,4.8,0,8,83.8,1455,-34520.984,33251.069,54.233,3863.074,-0.337,5.739,42.3135,79.7158,-2.5595,10.2842,,1,1,3866,,,,,,
4727,9,18,58,493,30.579,1.582,14.4,8.2,4.5,0,8,58.8,1455,-34520.984,33251.069,54.233,3863.074,-0.337,5.739,42.3135,79.7158,-2.5595,10.2842,,1,1,3866,,,,,,
4728,9,18,58,693,30.584,1.43,14.4,6.6,5.1,0,8,72.6,1455,-34520.984,33251.069,54.233,3863.074,-0.337,5.739,42.3135,79.7158,-2.5595,10.2842,,1,1,3866,,,,,,
4729,9,18,58,893,30.59,1.399,14.4,7.6,4.8,0,8,70.3,1455,-34520.935,33251.104,54.216,3863.015,-0.346,5.723,42.3353,79.8582,-2.5378,10.1418,,1,1,3866,,,,,,
4730,9,18,59,93,30.597,1.338,14.5,8,4.8,0,8,74.3,1455,-34520.935,33251.104,54.216,3863.015,-0.346,5.723,42.3353,79.8582,-2.5378,10.1418,,1,1,3866,,,,,,
4731,9,18,59,293,30.604,1.278,14.5,6.6,4.9,0,8,79.9,1455,-34520.935,33251.104,54.216,3863.015,-0.346,5.723,42.3353,79.8582,-2.5378,10.1418,,1,1,3866,,,,,,
4732,9,18,59,493,30.612,1.673,14.5,7.7,4.5,0,8,56.4,1455,-34520.935,33251.104,54.216,3863.015,-0.346,5.723,42.3353,79.8582,-2.5378,10.1418,,1,1,3866,,,,,,
4733,9,18,59,693,30.619,1.612,14.5,7.7,4.6,0,8,59.1,1455,-34520.935,33251.104,54.216,3863.015,-0.346,5.723,42.3353,79.8582,-2.5378,10.1418,,1,1,3866,,,,,,
4734,9,18,59,893,30.625,1.247,14.4,8,4.5,0,8,74.6,1455,-34520.935,33251.104,54.216,3863.015,-0.346,5.723,42.3353,79.8582,-2.5378,10.1418,,1,1,3866,,,,,,
4735,9,19,0,153,30.629,0.913,14.4,7.5,4.6,0,8,104.4,1455,-34520.935,33251.104,54.216,3863.015,-0.346,5.723,42.3353,79.8582,-2.5378,10.1418,,1,1,3866,,,,,,
4736,9,19,0,353,30.637,1.232,14.4,8.2,4.2,0,8,70.3,1455,-34520.935,33251.104,54.216,3863.015,-0.346,5.723,42.3353,79.8582,-2.5378,10.1418,,1,1,3866,,,,,,
4737,9,19,0,553,30.643,1.247,14.5,7.3,4.6,0,8,75.6,1455,-34520.933,33251.131,54.241,3862.995,-0.328,5.747,42.3425,79.6324,-2.5305,10.3676,,1,1,3866,,,,,,
4738,9,19,0,754,30.648,1.232,14.4,8.4,4.3,0,8,71.2,1455,-34520.933,33251.131,54.241,3862.995,-0.328,5.747,42.3425,79.6324,-2.5305,10.3676,,1,1,3866,,,,,,
4739,9,19,0,953,30.654,1.293,14.3,8,4.4,0,8,68.6,1455,-34520.933,33251.131,54.241,3862.995,-0.328,5.747,42.3425,79.6324,-2.5305,10.3676,,1,1,3866,,,,,,
4740,9,19,1,153,30.658,0.943,14.4,8,4.5,0,8,98.9,1455,-34520.933,33251.131,54.241,3862.995,-0.328,5.747,42.3425,79.6324,-2.5305,10.3676,,1,1,3866,,,,,,
4741,9,19,1,353,30.666,1.384,14.6,7.2,4.7,0,8,70.6,1455,-34520.897,33251.133,54.24,3862.968,-0.352,5.746,42.3091,79.8072,-2.5639,10.1928,,1,1,3866,,,,,,
4742,9,19,1,553,30.672,1.293,14.5,7.1,4.7,0,8,76.5,1455,-34520.897,33251.133,54.24,3862.968,-0.352,5.746,42.3091,79.8072,-2.5639,10.1928,,1,1,3866,,,,,,
4743,9,19,1,753,30.677,1.186,14.4,8.3,4.8,0,8,82.6,1455,-34520.897,33251.133,54.24,3862.968,-0.352,5.746,42.3091,79.8072,-2.5639,10.1928,,1,1,3866,,,,,,
4744,9,19,1,953,30.683,1.217,14.3,7.7,4.5,0,8,74.5,1455,-34520.897,33251.133,54.24,3862.968,-0.352,5.746,42.3091,79.8072,-2.5639,10.1928,,1,1,3866,,,,,,
4745,9,19,2,153,30.691,1.354,14.4,7.7,4.6,0,8,69.3,1455,-34520.897,33251.133,54.24,3862.968,-0.352,5.746,42.3091,79.8072,-2.5639,10.1928,,1,1,3866,,,,,,
4746,9,19,2,353,30.697,1.491,14.5,8.1,4.3,0,8,59.6,1455,-34520.897,33251.133,54.24,3862.968,-0.352,5.746,42.3091,79.8072,-2.5639,10.1928,,1,1,3866,,,,,,
4747,9,19,2,553,30.702,1.217,14.4,7.4,4.6,0,8,77.9,1455,-34520.897,33251.133,54.24,3862.968,-0.352,5.746,42.3091,79.8072,-2.5639,10.1928,,1,1,3866,,,,,,
4748,9,19,2,753,30.708,1.11,14.3,7.8,4.5,0,8,80.9,1455,-34520.897,33251.133,54.24,3862.968,-0.352,5.746,42.3091,79.8072,-2.5639,10.1928,,1,1,3866,,,,,,
4749,9,19,2,953,30.715,1.338,14.4,7.4,4.7,0,8,71.5,1455,-34520.897,33251.133,54.24,3862.968,-0.352,5.746,42.3091,79.8072,-2.5639,10.1928,,1,1,3866,,,,,,
4750,9,19,3,153,30.719,1.156,14.6,6.6,5,0,8,90.7,1455,-34520.897,33251.133,54.24,3862.968,-0.352,5.746,42.3091,79.8072,-2.5639,10.1928,,1,1,3866,,,,,,
4751,9,19,3,353,30.726,1.247,14.7,8,4.5,0,8,76.4,1455,-34520.897,33251.133,54.24,3862.968,-0.352,5.746,42.3091,79.8072,-2.5639,10.1928,,1,1,3866,,,,,,
4752,9,19,3,553,30.732,1.171,14.5,7,4.9,0,8,87.2,1455,-34520.897,33251.133,54.24,3862.968,-0.352,5.746,42.3091,79.8072,-2.5639,10.1928,,1,1,3866,,,,,,
4753,9,19,3,753,30.737,1.156,14.4,8.3,4.4,0,8,78.4,1455,-34520.869,33251.194,54.238,3862.905,-0.33,5.744,42.3553,79.8129,-2.5177,10.1871,,1,1,3866,,,,,,
4754,9,19,3,953,30.746,1.491,14.4,7,4.9,0,8,67.8,1455,-34520.869,33251.194,54.238,3862.905,-0.33,5.744,42.3553,79.8129,-2.5177,10.1871,,1,1,3866,,,,,,
4755,9,19,4,153,30.751,1.308,14.5,6.8,5,0,8,80.3,1455,-34520.869,33251.194,54.238,3862.905,-0.33,5.744,42.3553,79.8129,-2.5177,10.1871,,1,1,3866,,,,,,
4756,9,19,4,353,30.757,1.369,14.4,7.7,4.5,0,8,67.8,1455,-34520.869,33251.194,54.238,3862.905,-0.33,5.744,42.3553,79.8129,-2.5177,10.1871,,1,1,3866,,,,,,
4757,9,19,4,553,30.764,1.278,14.5,7.3,4.7,0,8,76.2,1455,-34520.869,33251.194,54.238,3862.905,-0.33,5.744,42.3553,79.8129,-2.5177,10.1871,,1,1,3866,,,,,,
4758,9,19,4,753,30.768,1.11,14.5,6.5,4.9,0,8,91.3,1455,-34520.869,33251.194,54.238,3862.905,-0.33,5.744,42.3553,79.8129,-2.5177,10.1871,,1,1,3866,,,,,,
4759,9,19,4,953,30.775,1.354,14.5,7.9,4.6,0,8,70.9,1455,-34520.869,33251.194,54.238,3862.905,-0.33,5.744,42.3553,79.8129,-2.5177,10.1871,,1,1,3866,,,,,,
4760,9,19,5,153,30.78,1.186,14.5,7.1,4.7,0,8,81.3,1455,-34520.869,33251.194,54.238,3862.905,-0.33,5.744,42.3553,79.8129,-2.5177,10.1871,,1,1,3866,,,,,,
4761,9,19,5,353,30.784,1.126,14.5,8.2,4.3,0,8,79.6,1455,-34520.844,33251.193,54.265,3862.888,-0.348,5.771,42.3335,79.7488,-2.5396,10.2512,,1,1,3866,,,,,,
4762,9,19,5,553,30.793,1.445,14.5,9.4,3.7,0,8,53.8,1455,-34520.844,33251.193,54.265,3862.888,-0.348,5.771,42.3335,79.7488,-2.5396,10.2512,,1,1,3866,,,,,,
4763,9,19,5,753,30.797,1.171,14.5,7.5,4.7,0,8,83.9,1455,-34520.844,33251.193,54.265,3862.888,-0.348,5.771,42.3335,79.7488,-2.5396,10.2512,,1,1,3866,,,,,,
4764,9,19,5,953,30.804,1.126,14.4,8,4.6,0,8,84.8,1455,-34520.844,33251.193,54.265,3862.888,-0.348,5.771,42.3335,79.7488,-2.5396,10.2512,,1,1,3866,,,,,,
4765,9,19,6,153,30.812,1.521,14.4,8.6,4.1,0,8,54.9,1455,-34520.844,33251.193,54.265,3862.888,-0.348,5.771,42.3335,79.7488,-2.5396,10.2512,,1,1,3866,,,,,,
4766,9,19,6,353,30.818,1.415,14.4,8.3,4.5,0,8,65.3,1455,-34520.844,33251.193,54.265,3862.888,-0.348,5.771,42.3335,79.7488,-2.5396,10.2512,,1,1,3866,,,,,,
