2025_07_29_07_12_06_L_002.csv,ブーム:,L,穿孔No.:,2,ビット径[mm]:,75,ストローク:,ショート,ドリフタ種類:,HD220,,,,,,,,,,,,,,,,,,,,,,,
シーケンス番号,時,分,秒,ミリ秒,穿孔長,穿孔速度,打撃圧,回転圧,フィード圧,打撃数,のみ継ぎ No.,穿孔エネルギー,穿孔No.,X(m),Y(m),Z:標高(m),x:TD(m),y:CL離(m),z:SL離(m),H:方位角(Deg),V:鉛直角(Deg),h:水平さし角(Deg),v:鉛直さし角(Deg),予備フィールド1,予備フィールド2,予備フィールド3,予備フィールド4,予備フィールド5,予備フィールド6,予備フィールド7,予備フィールド8,予備フィールド9,予備フィールド10
114,10,6,22,473,1.18,1.369,14.4,5.4,5.9,0,1,101.4,1460,-34518.419,33248.454,49.833,3863.103,-4,1.339,43.5683,86.812,-1.3047,3.188,,1,1,3866,,,,,,
115,10,6,22,673,1.185,1.323,14.5,5.9,5.6,0,1,99.8,1460,-34518.419,33248.454,49.833,3863.103,-4,1.339,43.5683,86.812,-1.3047,3.188,,1,1,3866,,,,,,
116,10,6,22,873,1.189,1.323,14.4,5.8,5.5,0,1,99,1460,-34518.419,33248.454,49.833,3863.103,-4,1.339,43.5683,86.812,-1.3047,3.188,,1,1,3866,,,,,,
117,10,6,23,74,1.194,1.399,14.4,5.5,5.8,0,1,98.7,1460,-34518.419,33248.454,49.833,3863.103,-4,1.339,43.5683,86.812,-1.3047,3.188,,1,1,3866,,,,,,
118,10,6,23,273,1.199,1.384,14.5,5.8,5.5,0,1,94.9,1460,-34518.395,33248.471,49.823,3863.073,-4.005,1.329,43.5223,86.8654,-1.3507,3.1346,,1,1,3866,,,,,,
119,10,6,23,474,1.203,1.354,14.4,6.4,5.3,0,1,92.1,1460,-34518.395,33248.471,49.823,3863.073,-4.005,1.329,43.5223,86.8654,-1.3507,3.1346,,1,1,3866,,,,,,
120,10,6,23,674,1.208,1.415,14.4,5.5,5.7,0,1,94.7,1460,-34518.395,33248.471,49.823,3863.073,-4.005,1.329,43.5223,86.8654,-1.3507,3.1346,,1,1,3866,,,,,,
121,10,6,23,873,1.212,1.369,14.5,6.1,5.3,0,1,92.4,1460,-34518.395,33248.471,49.823,3863.073,-4.005,1.329,43.5223,86.8654,-1.3507,3.1346,,1,1,3866,,,,,,
122,10,6,24,74,1.217,1.369,14.5,6.2,5.4,0,1,94.5,1460,-34518.378,33248.5,49.833,3863.04,-3.996,1.339,43.5726,86.8592,-1.3005,3.1408,,1,1,3866,,,,,,
123,10,6,24,273,1.222,1.369,14.4,5.4,5.7,0,1,99.1,1460,-34518.378,33248.5,49.833,3863.04,-3.996,1.339,43.5726,86.8592,-1.3005,3.1408,,1,1,3866,,,,,,
124,10,6,24,474,1.226,1.338,14.4,6.2,5.4,0,1,95.9,1460,-34518.378,33248.5,49.833,3863.04,-3.996,1.339,43.5726,86.8592,-1.3005,3.1408,,1,1,3866,,,,,,
125,10,6,24,673,1.231,1.384,14.4,6.6,5.1,0,1,88.2,1460,-34518.378,33248.5,49.833,3863.04,-3.996,1.339,43.5726,86.8592,-1.3005,3.1408,,1,1,3866,,,,,,
126,10,6,24,874,1.235,1.338,14.4,5.6,5.7,0,1,101.1,1460,-34518.378,33248.5,49.833,3863.04,-3.996,1.339,43.5726,86.8592,-1.3005,3.1408,,1,1,3866,,,,,,
127,10,6,25,73,1.239,1.293,14.5,5.9,5.5,0,1,101.2,1460,-34518.378,33248.5,49.833,3863.04,-3.996,1.339,43.5726,86.8592,-1.3005,3.1408,,1,1,3866,,,,,,
128,10,6,25,273,1.244,1.415,14.4,6.5,5.2,0,1,87.7,1460,-34518.378,33248.5,49.833,3863.04,-3.996,1.339,43.5726,86.8592,-1.3005,3.1408,,1,1,3866,,,,,,
129,10,6,25,473,1.249,1.323,14.4,5.8,5.7,0,1,101,1460,-34518.378,33248.5,49.833,3863.04,-3.996,1.339,43.5726,86.8592,-1.3005,3.1408,,1,1,3866,,,,,,
130,10,6,25,673,1.253,1.338,14.4,5.9,5.6,0,1,98.9,1460,-34518.378,33248.5,49.833,3863.04,-3.996,1.339,43.5726,86.8592,-1.3005,3.1408,,1,1,3866,,,,,,
131,10,6,25,873,1.258,1.399,14.5,6.1,5.5,0,1,92.6,1460,-34518.354,33248.516,49.834,3863.012,-4.002,1.34,43.5419,86.8396,-1.3312,3.1604,,1,1,3866,,,,,,
132,10,6,26,74,1.262,1.262,14.5,6.1,5.3,0,1,99.7,1460,-34518.354,33248.516,49.834,3863.012,-4.002,1.34,43.5419,86.8396,-1.3312,3.1604,,1,1,3866,,,,,,
133,10,6,26,273,1.266,1.369,14.4,6.4,5.4,0,1,92.3,1460,-34518.354,33248.516,49.834,3863.012,-4.002,1.34,43.5419,86.8396,-1.3312,3.1604,,1,1,3866,,,,,,
134,10,6,26,473,1.271,1.384,14.4,5.6,5.7,0,1,97.9,1460,-34518.354,33248.516,49.834,3863.012,-4.002,1.34,43.5419,86.8396,-1.3312,3.1604,,1,1,3866,,,,,,
135,10,6,26,673,1.275,1.262,14.5,5.9,5.5,0,1,104,1460,-34518.354,33248.516,49.834,3863.012,-4.002,1.34,43.5419,86.8396,-1.3312,3.1604,,1,1,3866,,,,,,
136,10,6,26,873,1.28,1.384,14.5,6.3,5.2,0,1,89.8,1460,-34518.354,33248.516,49.834,3863.012,-4.002,1.34,43.5419,86.8396,-1.3312,3.1604,,1,1,3866,,,,,,
137,10,6,27,73,1.284,1.323,14.4,5.3,5.8,0,1,104.3,1460,-34518.354,33248.516,49.834,3863.012,-4.002,1.34,43.5419,86.8396,-1.3312,3.1604,,1,1,3866,,,,,,
138,10,6,27,273,1.288,1.293,14.5,5.9,5.5,0,1,101.6,1460,-34518.354,33248.516,49.834,3863.012,-4.002,1.34,43.5419,86.8396,-1.3312,3.1604,,1,1,3866,,,,,,
139,10,6,27,473,1.293,1.384,14.5,6.4,5.3,0,1,90.6,1460,-34518.332,33248.538,49.825,3862.981,-4.001,1.332,43.5344,86.9345,-1.3387,3.0655,,1,1,3866,,,,,,
140,10,6,27,674,1.298,1.308,14.4,5.9,5.5,0,1,100.1,1460,-34518.332,33248.538,49.825,3862.981,-4.001,1.332,43.5344,86.9345,-1.3387,3.0655,,1,1,3866,,,,,,
141,10,6,27,874,1.302,1.399,14.4,5.6,5.6,0,1,95.2,1460,-34518.332,33248.538,49.825,3862.981,-4.001,1.332,43.5344,86.9345,-1.3387,3.0655,,1,1,3866,,,,,,
142,10,6,28,73,1.307,1.46,14.4,6.1,5.3,0,1,85.9,1460,-34518.332,33248.538,49.825,3862.981,-4.001,1.332,43.5344,86.9345,-1.3387,3.0655,,1,1,3866,,,,,,
143,10,6,28,273,1.312,1.384,14.4,6.1,5.3,0,1,91.1,1460,-34518.312,33248.558,49.834,3862.953,-4.001,1.34,43.5601,86.8252,-1.3129,3.1748,,1,1,3866,,,,,,
144,10,6,28,473,1.317,1.43,14.4,5.8,5.5,0,1,91.4,1460,-34518.312,33248.558,49.834,3862.953,-4.001,1.34,43.5601,86.8252,-1.3129,3.1748,,1,1,3866,,,,,,
145,10,6,28,673,1.321,1.384,14.4,6.3,5.2,0,1,89,1460,-34518.312,33248.558,49.834,3862.953,-4.001,1.34,43.5601,86.8252,-1.3129,3.1748,,1,1,3866,,,,,,
146,10,6,28,874,1.327,1.46,14.4,6,5.5,0,1,89.9,1460,-34518.312,33248.558,49.834,3862.953,-4.001,1.34,43.5601,86.8252,-1.3129,3.1748,,1,1,3866,,,,,,
147,10,6,29,73,1.333,1.673,14.4,6.1,5.2,0,1,72.8,1460,-34518.312,33248.558,49.834,3862.953,-4.001,1.34,43.5601,86.8252,-1.3129,3.1748,,1,1,3866,,,,,,
148,10,6,29,273,1.338,1.612,14.5,5.7,5.7,0,1,83.2,1460,-34518.312,33248.558,49.834,3862.953,-4.001,1.34,43.5601,86.8252,-1.3129,3.1748,,1,1,3866,,,,,,
149,10,6,29,473,1.344,1.719,14.4,6.6,5.1,0,1,70,1460,-34518.312,33248.558,49.834,3862.953,-4.001,1.34,43.5601,86.8252,-1.3129,3.1748,,1,1,3866,,,,,,
150,10,6,29,673,1.35,1.734,14.5,5.2,5.8,0,1,79.7,1460,-34518.312,33248.558,49.834,3862.953,-4.001,1.34,43.5601,86.8252,-1.3129,3.1748,,1,1,3866,,,,,,
151,10,6,29,873,1.355,1.734,14.4,6.1,5.3,0,1,71.8,1460,-34518.312,33248.558,49.834,3862.953,-4.001,1.34,43.5601,86.8252,-1.3129,3.1748,,1,1,3866,,,,,,
152,10,6,30,73,1.362,1.901,14.4,5.9,5.6,0,1,69.9,1460,-34518.312,33248.558,49.834,3862.953,-4.001,1.34,43.5601,86.8252,-1.3129,3.1748,,1,1,3866,,,,,,
153,10,6,30,273,1.368,1.825,14.4,6.1,5.2,0,1,67.6,1460,-34518.312,33248.558,49.834,3862.953,-4.001,1.34,43.5601,86.8252,-1.3129,3.1748,,1,1,3866,,,,,,
154,10,6,30,473,1.375,1.932,14.4,6.3,5.2,0,1,64.1,1460,-34518.312,33248.558,49.834,3862.953,-4.001,1.34,43.5601,86.8252,-1.3129,3.1748,,1,1,3866,,,,,,
155,10,6,30,673,1.383,2.145,14.4,6.6,4.8,0,1,52.9,1460,-34518.253,33248.603,49.834,3862.88,-4.011,1.34,43.5011,86.8982,-1.3719,3.1018,,1,1,3866,,,,,,
156,10,6,30,874,1.391,2.266,14.5,6.3,4.9,0,1,51.1,1460,-34518.253,33248.603,49.834,3862.88,-4.011,1.34,43.5011,86.8982,-1.3719,3.1018,,1,1,3866,,,,,,
157,10,6,31,73,1.401,2.647,14.4,6.4,5,0,1,44.1,1460,-34518.253,33248.603,49.834,3862.88,-4.011,1.34,43.5011,86.8982,-1.3719,3.1018,,1,1,3866,,,,,,
158,10,6,31,273,1.41,2.799,14.5,7.4,4.4,0,1,37.3,1460,-34518.253,33248.603,49.834,3862.88,-4.011,1.34,43.5011,86.8982,-1.3719,3.1018,,1,1,3866,,,,,,
159,10,6,38,793,1.42,5.019,14.6,6.7,2.2,0,1,10.6,1460,-34518.326,33248.529,49.804,3862.983,-4.012,1.311,43.3556,87.0922,-1.5174,2.9078,,1,1,3866,,,,,,
160,10,6,38,993,1.437,4.974,14.4,6.5,2.6,0,1,12.4,1460,-34518.326,33248.529,49.804,3862.983,-4.012,1.311,43.3556,87.0922,-1.5174,2.9078,,1,1,3866,,,,,,
161,10,6,39,193,1.453,4.837,14.3,6.6,3.2,0,1,15.5,1460,-34518.326,33248.529,49.804,3862.983,-4.012,1.311,43.3556,87.0922,-1.5174,2.9078,,1,1,3866,,,,,,
162,10,6,39,393,1.469,4.898,14.3,6.8,3.1,0,1,14.9,1460,-34518.326,33248.529,49.804,3862.983,-4.012,1.311,43.3556,87.0922,-1.5174,2.9078,,1,1,3866,,,,,,
163,10,6,39,593,1.486,4.958,14.4,6.7,2.8,0,1,13.4,1460,-34518.326,33248.529,49.804,3862.983,-4.012,1.311,43.3556,87.0922,-1.5174,2.9078,,1,1,3866,,,,,,
164,10,6,39,793,1.503,4.958,14.3,6.4,3,0,1,14.1,1460,-34518.175,33248.688,49.813,3862.764,-4.006,1.319,43.3282,87.2002,-1.5449,2.7998,,1,1,3866,,,,,,
165,10,6,39,993,1.518,4.928,14.3,7.6,3.2,0,1,15,1460,-34518.175,33248.688,49.813,3862.764,-4.006,1.319,43.3282,87.2002,-1.5449,2.7998,,1,1,3866,,,,,,
166,10,6,40,194,1.535,4.913,14.3,7,3.2,0,1,15.2,1460,-34518.175,33248.688,49.813,3862.764,-4.006,1.319,43.3282,87.2002,-1.5449,2.7998,,1,1,3866,,,,,,
167,10,6,40,393,1.551,4.791,14.4,6.6,3.8,0,1,18.8,1460,-34518.175,33248.688,49.813,3862.764,-4.006,1.319,43.3282,87.2002,-1.5449,2.7998,,1,1,3866,,,,,,
168,10,6,40,594,1.566,4.746,14.3,7,3.9,0,1,19,1460,-34518.175,33248.688,49.813,3862.764,-4.006,1.319,43.3282,87.2002,-1.5449,2.7998,,1,1,3866,,,,,,
169,10,6,40,793,1.58,4.533,14.3,7.2,4.3,0,1,21.8,1460,-34518.175,33248.688,49.813,3862.764,-4.006,1.319,43.3282,87.2002,-1.5449,2.7998,,1,1,3866,,,,,,
170,10,6,40,993,1.595,4.35,14.5,7.5,4.2,0,1,22.8,1460,-34518.175,33248.688,49.813,3862.764,-4.006,1.319,43.3282,87.2002,-1.5449,2.7998,,1,1,3866,,,,,,
171,10,6,41,193,1.61,4.304,14.1,6.1,4.4,0,1,23,1460,-34518.175,33248.688,49.813,3862.764,-4.006,1.319,43.3282,87.2002,-1.5449,2.7998,,1,1,3866,,,,,,
172,10,6,41,394,1.623,4.228,14.2,7.4,4.2,0,1,23,1460,-34518.09,33248.766,49.792,3862.648,-4.011,1.298,43.3097,87.3494,-1.5634,2.6506,,1,1,3866,,,,,,
173,10,6,41,593,1.634,3.879,14.2,7,4.7,0,1,27.6,1460,-34518.09,33248.766,49.792,3862.648,-4.011,1.298,43.3097,87.3494,-1.5634,2.6506,,1,1,3866,,,,,,
174,10,6,41,793,1.643,3.27,14.5,5.8,5.2,0,1,38.3,1460,-34518.09,33248.766,49.792,3862.648,-4.011,1.298,43.3097,87.3494,-1.5634,2.6506,,1,1,3866,,,,,,
175,10,6,41,994,1.653,2.951,14.4,6.1,5.2,0,1,41.7,1460,-34518.09,33248.766,49.792,3862.648,-4.011,1.298,43.3097,87.3494,-1.5634,2.6506,,1,1,3866,,,,,,
176,10,6,42,193,1.661,2.738,14.5,6.7,5,0,1,42.9,1460,-34518.09,33248.766,49.792,3862.648,-4.011,1.298,43.3097,87.3494,-1.5634,2.6506,,1,1,3866,,,,,,
177,10,6,42,393,1.669,2.464,14.4,5.7,5.5,0,1,52.5,1460,-34518.09,33248.766,49.792,3862.648,-4.011,1.298,43.3097,87.3494,-1.5634,2.6506,,1,1,3866,,,,,,
178,10,6,42,593,1.676,2.327,14.4,6.2,5.2,0,1,52.6,1460,-34518.09,33248.766,49.792,3862.648,-4.011,1.298,43.3097,87.3494,-1.5634,2.6506,,1,1,3866,,,,,,
179,10,6,42,793,1.684,2.342,14.4,5.9,5.3,0,1,53.4,1460,-34518.09,33248.766,49.792,3862.648,-4.011,1.298,43.3097,87.3494,-1.5634,2.6506,,1,1,3866,,,,,,
180,10,6,42,993,1.691,2.19,14.4,6.3,5.1,0,1,55.1,1460,-34518.09,33248.766,49.792,3862.648,-4.011,1.298,43.3097,87.3494,-1.5634,2.6506,,1,1,3866,,,,,,
181,10,6,43,193,1.698,2.19,14.5,5.6,5.6,0,1,60.1,1460,-34518.09,33248.766,49.792,3862.648,-4.011,1.298,43.3097,87.3494,-1.5634,2.6506,,1,1,3866,,,,,,
182,10,6,43,393,1.705,2.114,14.4,6.4,5,0,1,56.1,1460,-34518.09,33248.766,49.792,3862.648,-4.011,1.298,43.3097,87.3494,-1.5634,2.6506,,1,1,3866,,,,,,
183,10,6,43,593,1.711,1.962,14.5,5.6,5.5,0,1,66.7,1460,-34518.09,33248.766,49.792,3862.648,-4.011,1.298,43.3097,87.3494,-1.5634,2.6506,,1,1,3866,,,,,,
184,10,6,43,794,1.718,1.947,14.4,6.8,4.9,0,1,58.9,1460,-34518.005,33248.838,49.836,3862.538,-4.02,1.342,43.3362,87.047,-1.5369,2.953,,1,1,3866,,,,,,
185,10,6,43,993,1.724,1.901,14.5,5.8,5.6,0,1,69.2,1460,-34518.005,33248.838,49.836,3862.538,-4.02,1.342,43.3362,87.047,-1.5369,2.953,,1,1,3866,,,,,,
186,10,6,44,193,1.731,1.81,14.4,5.8,5.3,0,1,69.6,1460,-34518.005,33248.838,49.836,3862.538,-4.02,1.342,43.3362,87.047,-1.5369,2.953,,1,1,3866,,,,,,
187,10,6,44,393,1.737,1.916,14.4,7.6,5,0,1,61.4,1460,-34518.005,33248.838,49.836,3862.538,-4.02,1.342,43.3362,87.047,-1.5369,2.953,,1,1,3866,,,,,,
188,10,6,44,593,1.743,1.871,14.4,6.2,5.3,0,1,67.2,1460,-34518.005,33248.838,49.836,3862.538,-4.02,1.342,43.3362,87.047,-1.5369,2.953,,1,1,3866,,,,,,
189,10,6,44,793,1.749,1.704,14.4,6.9,4.9,0,1,68.1,1460,-34518.005,33248.838,49.836,3862.538,-4.02,1.342,43.3362,87.047,-1.5369,2.953,,1,1,3866,,,,,,
190,10,6,44,993,1.755,1.871,14.4,5.8,5.5,0,1,70,1460,-34518.005,33248.838,49.836,3862.538,-4.02,1.342,43.3362,87.047,-1.5369,2.953,,1,1,3866,,,,,,
191,10,6,45,193,1.761,1.795,14.4,5.9,5.3,0,1,69.3,1460,-34518.005,33248.838,49.836,3862.538,-4.02,1.342,43.3362,87.047,-1.5369,2.953,,1,1,3866,,,,,,
192,10,6,45,413,1.767,1.719,14.4,7.2,5,0,1,68.4,1460,-34517.984,33248.877,49.857,3862.495,-4.007,1.364,43.4348,86.9222,-1.4382,3.0778,,1,1,3866,,,,,,
193,10,6,45,613,1.774,1.871,14.4,6.3,5.3,0,1,66.5,1460,-34517.984,33248.877,49.857,3862.495,-4.007,1.364,43.4348,86.9222,-1.4382,3.0778,,1,1,3866,,,,,,
194,10,6,45,813,1.78,1.749,14.4,6.3,5.2,0,1,69.8,1460,-34517.984,33248.877,49.857,3862.495,-4.007,1.364,43.4348,86.9222,-1.4382,3.0778,,1,1,3866,,,,,,
195,10,6,46,13,1.786,1.947,14.4,6,5.5,0,1,66.5,1460,-34517.984,33248.877,49.857,3862.495,-4.007,1.364,43.4348,86.9222,-1.4382,3.0778,,1,1,3866,,,,,,
196,10,6,46,213,1.792,1.856,14.4,6,5.3,0,1,66.7,1460,-34517.959,33248.914,49.851,3862.452,-3.998,1.358,43.4614,87.0423,-1.4116,2.9577,,1,1,3866,,,,,,
197,10,6,46,413,1.797,1.658,14.4,6.6,5.3,0,1,74.8,1460,-34517.959,33248.914,49.851,3862.452,-3.998,1.358,43.4614,87.0423,-1.4116,2.9577,,1,1,3866,,,,,,
198,10,6,46,614,1.804,1.871,14.4,5.8,5.4,0,1,67.5,1460,-34517.959,33248.914,49.851,3862.452,-3.998,1.358,43.4614,87.0423,-1.4116,2.9577,,1,1,3866,,,,,,
199,10,6,46,813,1.81,1.734,14.5,5.5,5.5,0,1,74.8,1460,-34517.959,33248.914,49.851,3862.452,-3.998,1.358,43.4614,87.0423,-1.4116,2.9577,,1,1,3866,,,,,,
200,10,6,47,13,1.816,1.825,14.4,6.1,5.5,0,1,71.4,1460,-34517.959,33248.914,49.851,3862.452,-3.998,1.358,43.4614,87.0423,-1.4116,2.9577,,1,1,3866,,,,,,
201,10,6,47,214,1.821,1.78,14.4,5.3,5.8,0,1,76.2,1460,-34517.959,33248.914,49.851,3862.452,-3.998,1.358,43.4614,87.0423,-1.4116,2.9577,,1,1,3866,,,,,,
202,10,6,47,414,1.826,1.582,14.5,5.9,5.3,0,1,79.2,1460,-34517.959,33248.914,49.851,3862.452,-3.998,1.358,43.4614,87.0423,-1.4116,2.9577,,1,1,3866,,,,,,
203,10,6,47,614,1.833,1.734,14.4,6.4,5.4,0,1,73.1,1460,-34517.959,33248.914,49.851,3862.452,-3.998,1.358,43.4614,87.0423,-1.4116,2.9577,,1,1,3866,,,,,,
204,10,6,47,814,1.839,1.78,14.4,5.8,5.5,0,1,72.6,1460,-34517.959,33248.914,49.851,3862.452,-3.998,1.358,43.4614,87.0423,-1.4116,2.9577,,1,1,3866,,,,,,
205,10,6,48,14,1.844,1.78,14.4,6.1,5.2,0,1,68.5,1460,-34517.959,33248.914,49.851,3862.452,-3.998,1.358,43.4614,87.0423,-1.4116,2.9577,,1,1,3866,,,,,,
206,10,6,48,213,1.85,1.795,14.4,5.9,5.6,0,1,73.4,1460,-34517.959,33248.914,49.851,3862.452,-3.998,1.358,43.4614,87.0423,-1.4116,2.9577,,1,1,3866,,,,,,
207,10,6,48,413,1.856,1.688,14.4,6,5.4,0,1,74.8,1460,-34517.959,33248.914,49.851,3862.452,-3.998,1.358,43.4614,87.0423,-1.4116,2.9577,,1,1,3866,,,,,,
208,10,6,48,613,1.861,1.612,14.5,6.1,5.2,0,1,76.4,1460,-34517.931,33248.931,49.876,3862.419,-4.006,1.382,43.452,86.8609,-1.421,3.1391,,1,1,3866,,,,,,
209,10,6,48,813,1.866,1.612,14.4,6.3,5.3,0,1,77.4,1460,-34517.931,33248.931,49.876,3862.419,-4.006,1.382,43.452,86.8609,-1.421,3.1391,,1,1,3866,,,,,,
210,10,6,49,13,1.871,1.521,14.4,5.6,5.7,0,1,88.5,1460,-34517.931,33248.931,49.876,3862.419,-4.006,1.382,43.452,86.8609,-1.421,3.1391,,1,1,3866,,,,,,
211,10,6,49,214,1.876,1.521,14.4,5.4,5.7,0,1,89,1460,-34517.931,33248.931,49.876,3862.419,-4.006,1.382,43.452,86.8609,-1.421,3.1391,,1,1,3866,,,,,,
212,10,6,49,413,1.881,1.475,14.5,5.8,5.5,0,1,88.3,1460,-34517.931,33248.931,49.876,3862.419,-4.006,1.382,43.452,86.8609,-1.421,3.1391,,1,1,3866,,,,,,
213,10,6,49,614,1.885,1.399,14.5,5.9,5.4,0,1,91,1460,-34517.931,33248.931,49.876,3862.419,-4.006,1.382,43.452,86.8609,-1.421,3.1391,,1,1,3866,,,,,,
214,10,6,49,813,1.89,1.369,14.4,6.2,5.2,0,1,89.3,1460,-34517.931,33248.931,49.876,3862.419,-4.006,1.382,43.452,86.8609,-1.421,3.1391,,1,1,3866,,,,,,
215,10,6,50,13,1.894,1.308,14.4,5.7,5.4,0,1,97.4,1460,-34517.931,33248.931,49.876,3862.419,-4.006,1.382,43.452,86.8609,-1.421,3.1391,,1,1,3866,,,,,,
216,10,6,50,213,1.899,1.323,14.4,5.8,5.7,0,1,101.1,1460,-34517.931,33248.931,49.876,3862.419,-4.006,1.382,43.452,86.8609,-1.421,3.1391,,1,1,3866,,,,,,
217,10,6,50,413,1.903,1.369,14.4,5.4,5.9,0,1,101.8,1460,-34517.882,33248.975,49.881,3862.354,-4.009,1.387,43.4505,86.8093,-1.4225,3.1907,,1,1,3866,,,,,,
218,10,6,50,613,1.907,1.278,14.4,5.4,5.9,0,1,108.1,1460,-34517.882,33248.975,49.881,3862.354,-4.009,1.387,43.4505,86.8093,-1.4225,3.1907,,1,1,3866,,,,,,
219,10,6,50,813,1.912,1.278,14.4,5.6,5.8,0,1,106.9,1460,-34517.882,33248.975,49.881,3862.354,-4.009,1.387,43.4505,86.8093,-1.4225,3.1907,,1,1,3866,,,,,,
220,10,6,52,393,1.92,1.506,14.1,3.9,4.1,0,1,61.9,1460,-34517.882,33248.975,49.881,3862.354,-4.009,1.387,43.4505,86.8093,-1.4225,3.1907,,1,1,3866,,,,,,
221,10,6,52,594,1.936,3.422,14.4,3.6,5.5,0,1,37.7,1460,-34517.882,33248.975,49.881,3862.354,-4.009,1.387,43.4505,86.8093,-1.4225,3.1907,,1,1,3866,,,,,,
222,10,6,52,793,1.948,4.761,14.5,5.1,5.8,0,1,28.7,1460,-34517.838,33249.006,49.832,3862.301,-4.018,1.338,43.3372,87.1714,-1.5359,2.8286,,1,1,3866,,,,,,
223,10,6,52,994,1.954,3.148,14.4,5.3,5.8,0,1,42.8,1460,-34517.838,33249.006,49.832,3862.301,-4.018,1.338,43.3372,87.1714,-1.5359,2.8286,,1,1,3866,,,,,,
224,10,6,53,193,1.958,1.84,14.5,5.3,5.8,0,1,75,1460,-34517.838,33249.006,49.832,3862.301,-4.018,1.338,43.3372,87.1714,-1.5359,2.8286,,1,1,3866,,,,,,
225,10,6,53,394,1.961,1.293,14.4,5.5,5.7,0,1,104.7,1460,-34517.838,33249.006,49.832,3862.301,-4.018,1.338,43.3372,87.1714,-1.5359,2.8286,,1,1,3866,,,,,,
226,10,6,53,593,1.966,1.247,14.4,5.3,5.7,0,1,107.8,1460,-34517.838,33249.006,49.832,3862.301,-4.018,1.338,43.3372,87.1714,-1.5359,2.8286,,1,1,3866,,,,,,
227,10,6,53,794,1.97,1.278,14.5,5.4,5.8,0,1,107.1,1460,-34517.838,33249.006,49.832,3862.301,-4.018,1.338,43.3372,87.1714,-1.5359,2.8286,,1,1,3866,,,,,,
228,10,6,53,993,1.975,1.308,14.4,5.6,5.7,0,1,103.6,1460,-34517.838,33249.006,49.832,3862.301,-4.018,1.338,43.3372,87.1714,-1.5359,2.8286,,1,1,3866,,,,,,
229,10,6,54,193,1.978,1.171,14.4,5.5,5.7,0,1,114,1460,-34517.838,33249.006,49.832,3862.301,-4.018,1.338,43.3372,87.1714,-1.5359,2.8286,,1,1,3866,,,,,,
230,10,6,54,393,1.982,1.141,14.4,5.6,5.5,0,1,114.1,1460,-34517.825,33249.038,49.867,3862.269,-4.005,1.373,43.4524,86.977,-1.4206,3.023,,1,1,3866,,,,,,
231,10,6,54,594,1.987,1.278,14.4,5.7,5.7,0,1,104.9,1460,-34517.825,33249.038,49.867,3862.269,-4.005,1.373,43.4524,86.977,-1.4206,3.023,,1,1,3866,,,,,,
232,10,6,54,793,1.991,1.262,14.4,5.6,5.6,0,1,103.4,1460,-34517.825,33249.038,49.867,3862.269,-4.005,1.373,43.4524,86.977,-1.4206,3.023,,1,1,3866,,,,,,
233,10,6,54,993,1.995,1.293,14.4,6,5.5,0,1,100.1,1460,-34517.825,33249.038,49.867,3862.269,-4.005,1.373,43.4524,86.977,-1.4206,3.023,,1,1,3866,,,,,,
234,10,6,55,194,2,1.308,14.4,5.7,5.5,0,1,98.7,1460,-34517.791,33249.042,49.848,3862.242,-4.026,1.354,43.3326,87.0674,-1.5404,2.9326,,1,1,3866,,,,,,
235,10,6,55,394,2.004,1.262,14.4,5.3,5.6,0,1,105.1,1460,-34517.791,33249.042,49.848,3862.242,-4.026,1.354,43.3326,87.0674,-1.5404,2.9326,,1,1,3866,,,,,,
236,10,6,55,593,2.009,1.399,14.4,6.3,5.3,0,1,88.1,1460,-34517.791,33249.042,49.848,3862.242,-4.026,1.354,43.3326,87.0674,-1.5404,2.9326,,1,1,3866,,,,,,
237,10,6,55,793,2.013,1.338,14.4,5.8,5.6,0,1,98.3,1460,-34517.791,33249.042,49.848,3862.242,-4.026,1.354,43.3326,87.0674,-1.5404,2.9326,,1,1,3866,,,,,,
238,10,6,55,993,2.017,1.278,14.4,6,5.6,0,1,102.4,1460,-34517.791,33249.042,49.848,3862.242,-4.026,1.354,43.3326,87.0674,-1.5404,2.9326,,1,1,3866,,,,,,
239,10,6,56,193,2.022,1.354,14.4,5.3,6,0,1,103.7,1460,-34517.791,33249.042,49.848,3862.242,-4.026,1.354,43.3326,87.0674,-1.5404,2.9326,,1,1,3866,,,,,,
240,10,6,56,394,2.026,1.278,14.4,5.1,5.9,0,1,108.3,1460,-34517.791,33249.042,49.848,3862.242,-4.026,1.354,43.3326,87.0674,-1.5404,2.9326,,1,1,3866,,,,,,
241,10,6,56,594,2.03,1.262,14.5,6,5.3,0,1,99.7,1460,-34517.791,33249.042,49.848,3862.242,-4.026,1.354,43.3326,87.0674,-1.5404,2.9326,,1,1,3866,,,,,,
242,10,6,56,793,2.035,1.384,14.4,6.2,5.5,0,1,94,1460,-34517.791,33249.042,49.848,3862.242,-4.026,1.354,43.3326,87.0674,-1.5404,2.9326,,1,1,3866,,,,,,
243,10,6,56,993,2.039,1.278,14.4,5.1,5.8,0,1,107,1460,-34517.791,33249.042,49.848,3862.242,-4.026,1.354,43.3326,87.0674,-1.5404,2.9326,,1,1,3866,,,,,,
244,10,6,57,193,2.044,1.369,14.4,5.3,5.8,0,1,100.2,1460,-34517.791,33249.042,49.848,3862.242,-4.026,1.354,43.3326,87.0674,-1.5404,2.9326,,1,1,3866,,,,,,
